type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,0,38.245697021484375,0,1.5000000000000004,55,15,347.83434445669457,5,100000274.94883671,layer
Trade,0,38.26420879364014,0,1.5000000000000004,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.26420879364014,0,1.5000000000000004,43,15,347.83434445669457,5,100000016.5,layer
Trade,0,38.30379796028137,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.30379796028137,0,1.6000000000000005,45,15,347.83434445669457,5,100000016.5,layer
Trade,0,38.32499289512634,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.32499289512634,0,1.6000000000000005,58,15,347.83434445669457,5,100000446.26711309,layer
Trade,0,38.336676836013794,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.336676836013794,0,1.6000000000000005,56,15,347.83434445669457,5,100000301.07631803,layer
Trade,0,38.346617698669434,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.346617698669434,0,1.6000000000000005,55,15,347.83434445669457,5,100000274.94883671,layer
Trade,0,38.35546898841858,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.35546898841858,0,1.6000000000000005,59,15,347.83434445669457,5,100000363.11447704,layer
Trade,0,38.39042091369629,0,1.6000000000000005,1,15,347.83434445669457,5,99999400,backer
Trade,0,38.39042091369629,0,1.6000000000000005,49,15,347.83434445669457,5,100000016.5,layer
