type,time,exchange,competitor,odds,backer,layer,stake
Trade,38.1920120716095,0,4,6.790904032978144,52,9,15
Trade,38.2021918296814,0,4,7.994884221738754,6,9,15
Trade,38.21708703041077,0,4,7.994884221738754,9,6,15
Trade,38.225937843322754,0,4,7.9896174716409165,9,6,15
Trade,38.248804807662964,0,4,6.063116241840615,6,58,15
Trade,38.25891304016113,0,4,3.9631162418406154,9,6,15
Trade,38.27924203872681,0,4,6.027548301408431,9,9,15
Trade,38.30346179008484,0,4,6.063116241840615,6,59,15
Trade,38.33233880996704,0,4,6.027356538151726,6,6,15
Trade,38.34202599525452,0,4,7.132608817465849,6,9,15
Trade,38.38259482383728,0,4,3.6811842909797585,9,9,15
Trade,38.38273477554321,0,4,3.6811842909797585,6,53,15
Trade,38.415947914123535,0,4,6.127356538151726,6,58,15
Trade,38.4295539855957,0,4,6.127356538151726,9,59,15
Trade,38.438400983810425,0,4,5.973107857022869,9,6,15
Trade,38.446393728256226,0,4,5.973107857022869,6,9,15
Trade,38.46226787567139,0,4,5.973107857022869,6,9,15
Trade,38.46439981460571,0,4,3.9731078570228693,9,6,15
Trade,38.466235876083374,0,4,7.790904032978144,6,9,15
Trade,38.808876752853394,0,4,8.118677229484216,50,9,15
Trade,38.851547956466675,0,4,8.094884221738754,9,57,15
Trade,39.021384954452515,0,4,6.189133279440046,9,52,15
Trade,39.09631109237671,0,4,8.799137253688743,53,6,15
Trade,39.17240381240845,0,4,10.68874394986043,54,9,15
Trade,39.19764566421509,0,4,9.41093591208834,6,52,15
Trade,39.358330726623535,0,4,13.431654043636897,51,9,15
Trade,39.48017382621765,0,4,9.41093591208834,9,52,15
